window,rmse,mape,mae,r2,smape,nrmse,variable
2322,18.692,43.413,13.745,0.511,15.569,0.168,NO2.1
2322,534.104,55.506,382.596,0.602,19.806,0.097,CO.1
2322,16.411,184.66,12.603,0.658,38.622,0.176,O3.1
2322,1.759,inf,1.433,0.847,23.027,0.086,TEMP.1
2322,4.551,0.31,3.145,0.103,0.155,0.21,PRES.1
2322,2.689,17.571,2.002,0.834,9.046,0.122,DEWP.1
2322,0.0,inf,0.0,0.0,100.0,,RAIN.1
2322,1.512,73.845,1.173,-0.191,26.991,0.207,WSPM.1
2322,37.555,233.734,26.279,0.575,40.106,0.147,PM2.5.2
2322,40.441,121.767,25.192,0.675,26.013,0.113,PM10.2
2322,17.845,275.439,13.176,0.439,39.429,0.175,SO2.2
2322,19.728,235.463,13.25,0.517,38.412,0.164,NO2.2
2322,821.58,151.468,504.777,-0.062,39.698,0.121,CO.2
2322,13.398,41.773,9.374,0.723,12.307,0.143,O3.2
2322,1.759,inf,1.433,0.847,23.027,0.086,TEMP.2
2322,4.551,0.31,3.145,0.103,0.155,0.21,PRES.2
2322,2.689,17.571,2.002,0.834,9.046,0.122,DEWP.2
2322,0.0,inf,0.0,0.0,100.0,,RAIN.2
2322,1.512,73.845,1.173,-0.191,26.991,0.207,WSPM.2
2322,23.715,67.921,17.138,0.844,23.987,0.098,PM2.5.3
2322,40.273,101.479,26.726,0.714,31.6,0.101,PM10.3
2322,14.691,63.947,10.311,0.809,24.129,0.079,SO2.3
2322,15.319,31.744,11.549,0.695,18.565,0.123,NO2.3
2322,432.948,39.13,318.253,0.78,18.771,0.114,CO.3
2322,18.855,47.343,14.228,0.522,16.028,0.171,O3.3
2322,1.728,88.297,1.345,0.854,25.62,0.089,TEMP.3
2322,4.607,0.31,3.161,0.092,0.155,0.208,PRES.3
2322,2.859,27.883,2.165,0.81,11.15,0.124,DEWP.3
2322,0.0,inf,0.0,0.0,100.0,,RAIN.3
2322,1.258,63.135,1.005,0.135,21.278,0.155,WSPM.3
2322,24.061,70.859,17.39,0.836,24.802,0.102,PM2.5.4
2322,41.957,50.754,25.958,0.79,18.658,0.063,PM10.4
