window,rmse,mape,mae,r2,smape,nrmse,variable
5287,172.365,12.87,136.103,0.595,6.216,0.156,PT08.S2(NMHC)(t)
5287,156.277,52.868,122.657,0.492,23.244,0.163,NOx(GT)(t)
5287,113.738,14.17,89.92,0.557,7.45,0.161,PT08.S3(NOx)(t)
5287,70.64,39.718,35.72,-0.217,18.078,0.195,NO2(GT)(t)
5287,185.678,8.371,139.843,0.503,4.086,0.179,PT08.S4(NO2)(t)
5287,172.658,12.493,139.886,0.683,6.017,0.116,PT08.S5(O3)(t)
5287,0.987,4.033,0.757,0.738,2.004,0.111,T(t)
5287,4.838,5.132,3.614,0.643,2.583,0.147,RH(t)
5287,0.061,3.017,0.047,0.805,1.511,0.086,AH(t)
5598,60.14,1522.288,42.658,0.522,73.212,0.291,CO(GT)(t)
5598,109.981,7.415,79.898,0.656,3.747,0.127,PT08.S1(CO)(t)
5598,0.0,0.0,0.0,1.0,0.0,,NMHC(GT)(t)
5598,5.036,49.301,3.51,0.547,18.813,0.158,C6H6(GT)(t)
5598,164.764,12.187,120.583,0.649,6.11,0.142,PT08.S2(NMHC)(t)
5598,215.09,71.274,164.958,0.692,38.709,0.149,NOx(GT)(t)
5598,126.54,12.948,95.476,0.767,6.118,0.103,PT08.S3(NOx)(t)
5598,93.101,50.343,68.252,0.715,28.872,0.227,NO2(GT)(t)
5598,149.354,7.878,107.438,0.603,3.966,0.135,PT08.S4(NO2)(t)
5598,173.467,13.038,131.235,0.693,6.577,0.128,PT08.S5(O3)(t)
5598,1.17,11.012,0.911,0.776,5.295,0.11,T(t)
5598,6.84,7.886,5.323,0.632,3.923,0.147,RH(t)
5598,0.065,6.654,0.051,0.802,3.261,0.137,AH(t)
5909,49.065,3212.73,23.909,-0.564,73.229,0.232,CO(GT)(t)
5909,147.196,9.274,119.052,0.72,4.569,0.123,PT08.S1(CO)(t)
5909,0.0,0.0,0.0,1.0,0.0,,NMHC(GT)(t)
5909,8.889,57.545,6.507,0.543,21.903,0.144,C6H6(GT)(t)
5909,220.383,14.707,166.742,0.637,7.104,0.135,PT08.S2(NMHC)(t)
5909,228.213,46.582,175.297,0.658,19.834,0.144,NOx(GT)(t)
5909,101.317,14.18,82.726,0.731,6.919,0.123,PT08.S3(NOx)(t)
5909,69.08,29.299,44.388,0.334,17.847,0.155,NO2(GT)(t)
5909,206.241,11.495,163.286,0.718,5.659,0.122,PT08.S4(NO2)(t)
5909,215.51,11.393,169.081,0.761,5.494,0.128,PT08.S5(O3)(t)
5909,1.638,14.321,1.095,0.712,6.775,0.126,T(t)
5909,7.064,8.742,5.214,0.752,4.103,0.121,RH(t)
5909,0.062,6.989,0.049,0.938,3.415,0.086,AH(t)
6220,32.104,731.328,9.42,-0.99,70.299,0.157,CO(GT)(t)
6220,93.737,6.46,70.301,0.674,3.245,0.137,PT08.S1(CO)(t)
6220,0.0,0.0,0.0,1.0,0.0,,NMHC(GT)(t)
6220,3.232,35.069,2.27,0.713,16.12,0.129,C6H6(GT)(t)
6220,121.474,9.994,89.293,0.74,5.027,0.131,PT08.S2(NMHC)(t)
6220,133.491,38.557,95.217,0.474,18.043,0.146,NOx(GT)(t)
6220,101.022,10.613,80.625,0.715,5.099,0.132,PT08.S3(NOx)(t)
6220,71.545,31.967,33.576,-0.304,15.21,0.198,NO2(GT)(t)
6220,117.48,6.022,83.154,0.659,3.041,0.12,PT08.S4(NO2)(t)
6220,133.905,9.552,97.439,0.784,4.825,0.127,PT08.S5(O3)(t)
6220,1.39,6.485,0.944,0.656,3.358,0.154,T(t)
6220,4.036,4.514,2.941,0.846,2.217,0.101,RH(t)
6220,0.051,3.159,0.034,0.604,1.606,0.167,AH(t)
6531,28.803,666.385,10.664,-0.596,53.427,0.14,CO(GT)(t)
6531,203.281,10.251,92.733,0.642,5.441,0.131,PT08.S1(CO)(t)
6531,0.0,0.0,0.0,1.0,0.0,,NMHC(GT)(t)
6531,25.859,102.873,7.537,0.744,33.291,0.118,C6H6(GT)(t)
6531,201.884,12.99,109.686,0.613,6.783,0.138,PT08.S2(NMHC)(t)
6531,151.416,59.174,109.67,0.361,24.995,0.163,NOx(GT)(t)
6531,179.827,15.114,117.307,0.756,8.026,0.093,PT08.S3(NOx)(t)
6531,80.854,42.585,44.724,-0.366,21.967,0.213,NO2(GT)(t)
6531,234.972,11.174,109.065,0.595,5.867,0.135,PT08.S4(NO2)(t)
6531,236.387,17.581,141.542,0.619,8.877,0.145,PT08.S5(O3)(t)
6531,25.863,91.139,8.234,0.746,29.258,0.119,T(t)
6531,34.864,31.43,14.566,0.719,12.359,0.123,RH(t)
6531,23.987,988.905,6.543,0.762,71.127,0.119,AH(t)
6842,38.292,754.097,21.264,0.855,51.905,0.187,CO(GT)(t)
