window,rmse,mape,mae,r2,smape,nrmse,variable
12744,7.092,34.445,4.807,0.784,14.129,0.082,SO2(t)
12744,12.894,27.003,9.504,0.881,11.547,0.096,NO2(t)
12744,484.445,40.481,352.08,0.851,17.369,0.095,CO(t)
12744,8.051,141.228,6.091,0.844,31.645,0.132,O3(t)
12744,2.009,inf,1.537,0.736,36.177,0.099,TEMP(t)
12744,4.733,0.334,3.418,0.252,0.167,0.197,PRES(t)
12744,2.747,inf,2.15,0.899,14.594,0.09,DEWP(t)
12744,0.05,inf,0.014,-0.795,99.891,0.083,RAIN(t)
12744,0.984,inf,0.747,0.624,22.361,0.129,WSPM(t)
13806,17.335,53.515,12.453,0.882,20.187,0.083,PM2.5(t)
13806,24.698,53.404,16.968,0.806,18.592,0.1,PM10(t)
13806,10.297,50.926,7.422,0.801,17.195,0.08,SO2(t)
13806,14.621,47.695,10.806,0.849,15.281,0.098,NO2(t)
13806,432.039,30.132,287.738,0.827,12.948,0.079,CO(t)
13806,11.64,83.761,8.507,0.842,23.759,0.11,O3(t)
13806,1.875,inf,1.415,0.814,33.845,0.094,TEMP(t)
13806,2.424,0.186,1.911,0.762,0.093,0.097,PRES(t)
13806,1.548,9.209,1.093,0.889,3.982,0.072,DEWP(t)
13806,0.0,,0.0,1.0,,,RAIN(t)
13806,0.949,inf,0.699,0.355,21.759,0.153,WSPM(t)
14868,26.821,42.515,20.325,0.872,18.188,0.082,PM2.5(t)
14868,43.882,32.13,32.284,0.764,12.104,0.119,PM10(t)
14868,10.638,95.945,7.914,0.627,26.724,0.124,SO2(t)
14868,15.845,28.845,12.366,0.786,12.341,0.125,NO2(t)
14868,383.069,33.418,281.203,0.795,13.353,0.124,CO(t)
14868,18.866,130.073,14.502,0.738,23.457,0.14,O3(t)
14868,2.623,inf,2.102,0.708,13.651,0.131,TEMP(t)
14868,3.691,0.279,2.838,0.687,0.139,0.148,PRES(t)
14868,2.8,44.684,2.183,0.836,16.941,0.095,DEWP(t)
14868,0.0,,0.0,1.0,,,RAIN(t)
14868,0.871,inf,0.679,0.407,18.888,0.167,WSPM(t)
15930,14.291,27.915,8.563,0.695,13.853,0.08,PM2.5(t)
15930,40.079,55.233,29.63,0.545,22.874,0.116,PM10(t)
15930,2.867,51.396,2.103,0.664,26.054,0.13,SO2(t)
15930,15.268,35.425,11.161,0.478,16.795,0.119,NO2(t)
15930,311.54,39.18,214.608,0.521,18.177,0.12,CO(t)
15930,22.54,53.574,17.367,0.663,14.748,0.128,O3(t)
