window,rmse,mape,mae,r2,smape,nrmse,variable
22302,20.697,76.68,8.997,0.633,23.287,0.091,SO2(t)
22302,15.127,57.758,9.696,0.707,17.268,0.151,NO2(t)
22302,670.469,41.385,392.533,0.769,15.354,0.105,CO(t)
22302,12.298,37.031,8.075,0.788,14.5,0.114,O3(t)
22302,2.828,inf,1.833,0.577,32.087,0.161,TEMP(t)
22302,2.425,0.147,1.488,0.784,0.073,0.113,PRES(t)
22302,3.035,99.36,1.923,0.807,17.954,0.11,DEWP(t)
22302,0.241,inf,0.045,-0.02,99.823,0.127,RAIN(t)
22302,1.075,inf,0.801,0.672,18.146,0.133,WSPM(t)
23364,27.541,103.823,19.634,0.725,25.798,0.113,PM2.5(t)
23364,54.135,59.069,28.107,0.718,17.739,0.07,PM10(t)
23364,4.27,24.025,2.996,0.923,13.956,0.056,SO2(t)
23364,9.921,40.676,7.914,0.805,14.783,0.097,NO2(t)
23364,264.209,60.793,233.987,0.77,20.95,0.102,CO(t)
23364,12.712,33.39,9.452,0.882,11.756,0.075,O3(t)
23364,1.747,9.017,1.379,0.808,4.707,0.109,TEMP(t)
23364,1.529,0.108,1.089,0.927,0.054,0.063,PRES(t)
23364,2.519,inf,1.99,0.84,30.164,0.102,DEWP(t)
23364,0.013,inf,0.01,0.0,100.0,inf,RAIN(t)
23364,0.918,inf,0.673,0.47,16.091,0.156,WSPM(t)
24426,13.298,32.795,9.47,0.801,10.984,0.068,PM2.5(t)
24426,21.259,41.036,16.012,0.531,13.852,0.109,PM10(t)
24426,3.479,30.057,2.228,0.845,13.74,0.089,SO2(t)
24426,8.647,19.271,5.768,0.793,8.947,0.096,NO2(t)
24426,163.687,19.745,115.818,0.77,8.884,0.096,CO(t)
24426,19.047,71.759,13.975,0.935,14.943,0.069,O3(t)
24426,1.623,6.61,1.237,0.919,3.282,0.065,TEMP(t)
24426,1.397,0.097,0.977,0.91,0.048,0.055,PRES(t)
24426,1.982,inf,1.472,0.824,16.807,0.078,DEWP(t)
24426,0.387,inf,0.07,0.208,95.698,0.079,RAIN(t)
24426,0.734,inf,0.586,0.608,15.866,0.141,WSPM(t)
25488,13.884,17.64,9.663,0.882,7.259,0.057,PM2.5(t)
25488,21.701,25.311,14.496,0.721,10.106,0.089,PM10(t)
25488,1.27,18.28,0.825,0.842,8.916,0.06,SO2(t)
25488,6.772,17.752,5.102,0.71,9.035,0.1,NO2(t)
25488,155.187,14.979,113.968,0.795,6.904,0.086,CO(t)
