window,rmse,mape,mae,r2,smape,nrmse,variable
1548,16.215,752.857,12.387,-1.648,46.894,0.481,TEMP.2(t)
1548,14.212,1.077,11.013,-1.993,0.544,0.515,PRES.2(t)
1548,21.91,484.877,17.535,-2.45,67.145,0.624,DEWP.2(t)
1548,0.621,inf,0.559,0.0,100.0,inf,RAIN.2(t)
1548,1.077,inf,0.811,0.003,32.057,0.203,WSPM.2(t)
1548,68.85,268.967,53.793,0.261,42.428,0.242,PM2.5.3(t)
1548,75.734,232.723,63.358,0.092,41.078,0.259,PM10.3(t)
1548,22.946,114.716,15.888,-0.204,37.558,0.261,SO2.3(t)
1548,27.915,55.0,21.42,0.145,19.263,0.18,NO2.3(t)
1548,673.65,60.647,514.38,0.19,21.631,0.204,CO.3(t)
1548,37.745,456.294,33.239,-0.575,49.481,0.214,O3.3(t)
1548,16.984,656.329,13.214,-1.854,49.04,0.527,TEMP.3(t)
1548,14.556,1.101,11.312,-1.992,0.556,0.525,PRES.3(t)
1548,22.795,inf,17.844,-2.487,64.267,0.633,DEWP.3(t)
1548,0.555,inf,0.489,-3021.983,99.26,5.55,RAIN.3(t)
1548,1.016,inf,0.823,-0.3,26.529,0.188,WSPM.3(t)
1548,68.141,199.593,49.642,0.243,39.241,0.23,PM2.5.4(t)
1548,75.983,132.633,56.554,0.133,31.995,0.222,PM10.4(t)
1548,24.655,216.947,15.494,-0.18,40.824,0.242,SO2.4(t)
1548,30.144,37.509,22.98,-0.176,17.986,0.205,NO2.4(t)
1548,717.97,133.818,501.547,0.263,27.099,0.153,CO.4(t)
1548,43.864,2080.095,38.948,-1.05,65.048,0.226,O3.4(t)
1548,17.033,inf,13.37,-1.785,49.224,0.5,TEMP.4(t)
1548,14.21,1.079,11.065,-2.008,0.544,0.521,PRES.4(t)
1548,20.976,207.303,16.578,-2.4,60.498,0.612,DEWP.4(t)
1548,0.492,inf,0.455,-277.081,99.318,1.23,RAIN.4(t)
1548,0.819,inf,0.671,0.01,30.659,0.221,WSPM.4(t)
1548,61.56,170.203,42.405,0.335,33.901,0.207,PM2.5.5(t)
1548,71.137,144.589,53.524,0.253,34.723,0.201,PM10.5(t)
1548,31.552,79.652,20.886,-0.566,46.186,0.322,SO2.5(t)
1548,34.475,44.634,26.584,-0.05,20.795,0.193,NO2.5(t)
1548,1131.766,61.662,804.454,0.027,26.931,0.276,CO.5(t)
1548,41.416,654.237,36.227,-1.285,53.951,0.242,O3.5(t)
1548,16.691,783.302,12.941,-1.696,48.282,0.501,TEMP.5(t)
1548,14.314,1.088,11.136,-2.005,0.549,0.519,PRES.5(t)
1548,21.082,377.47,16.825,-2.444,62.879,0.624,DEWP.5(t)
1548,1.394,inf,1.287,-2115.948,99.123,4.647,RAIN.5(t)
1548,0.666,inf,0.552,-0.065,46.676,0.247,WSPM.5(t)
2322,38.551,156.105,31.534,0.558,38.45,0.159,PM2.5(t)
2322,46.647,78.68,32.932,0.627,31.968,0.109,PM10(t)
2322,14.357,96.439,10.799,0.79,24.375,0.086,SO2(t)
2322,14.681,30.081,10.941,0.774,13.4,0.116,NO2(t)
