window,rmse,mape,mae,r2,smape,nrmse,variable
28674,211.549,inf,69.798,-2102.034,60.607,9.839,TEMP(t)
28674,0.767,0.06,0.61,0.989,0.03,0.027,PRES(t)
28674,1.252,inf,0.82,0.973,11.854,0.047,DEWP(t)
28674,0.067,inf,0.015,0.384,97.441,0.096,RAIN(t)
28674,0.679,inf,0.508,0.691,16.747,0.126,WSPM(t)
29736,35.111,29.897,21.041,0.933,11.504,0.068,PM2.5(t)
29736,40.732,34.602,24.031,0.915,12.498,0.073,PM10(t)
29736,4.327,22.797,2.912,0.782,9.822,0.101,SO2(t)
29736,22.046,53.41,12.465,0.805,8.358,0.107,NO2(t)
29736,1065.34,53.777,609.586,0.845,13.9,0.11,CO(t)
29736,12.668,71.457,8.03,0.736,23.93,0.147,O3(t)
29736,1029.809,inf,292.807,0.001,38.002,0.082,TEMP(t)
29736,0.583,0.042,0.432,0.964,0.021,0.04,PRES(t)
29736,1.206,47.141,0.745,0.935,9.137,0.059,DEWP(t)
29736,0.011,100.0,0.001,-0.011,100.0,0.11,RAIN(t)
29736,0.784,inf,0.57,0.548,20.299,0.14,WSPM(t)
30798,16.052,38.198,9.31,0.868,13.437,0.084,PM2.5(t)
30798,20.427,38.341,13.51,0.802,13.892,0.105,PM10(t)
30798,6.008,87.865,4.387,0.759,20.719,0.087,SO2(t)
30798,13.589,22.862,9.324,0.82,10.558,0.109,NO2(t)
30798,423.487,77.405,259.167,0.511,17.119,0.118,CO(t)
30798,15.913,138.172,12.809,0.776,23.728,0.137,O3(t)
30798,235.19,inf,111.757,-2416.358,78.929,11.586,TEMP(t)
30798,1.689,0.093,0.939,0.921,0.046,0.06,PRES(t)
30798,1.507,9.313,0.907,0.925,4.262,0.066,DEWP(t)
30798,0.085,100.0,0.013,-0.023,100.0,0.106,RAIN(t)
30798,0.728,inf,0.549,0.663,15.836,0.107,WSPM(t)
