,dim,fs,window,rmse,nrmse,mape,smape,mae
256,3,40,10512,0.47961112179724136,0.0007612874949162561,0.12543442011300135,0.06184056413904496,0.1051563269457895
257,3,40,11169,0.0,0.0,0.0,0.0,0.0
258,3,40,11826,5.871881615898199e-15,1.3345185490677726e-17,4.468696955112115e-16,2.2343484775560575e-16,8.665155314147563e-16
259,3,40,12483,4.9935659411824484e-15,1.426733126052128e-17,3.220549391758178e-15,1.610274695879089e-15,2.38291771139058e-15
260,3,40,13140,0.9705228773318442,0.0012770037859629528,0.4943089458572986,0.24038974948717654,0.2659736954175586
261,3,40,13797,0.24842394266570234,0.0004777383512801968,0.04736332284566527,0.023808322539836984,0.049668970838508526
262,3,40,14454,0.6761071638944213,0.007512301821049125,0.08535456090281406,0.04163740234619468,0.08831646516382706
263,3,40,15111,1.4777159469434734e-14,1.9443630880835176e-17,8.218500505698288e-15,4.109250252849144e-15,4.147089630405514
264,3,40,15768,4.716145611116756e-15,1.0718512752538083e-17,3.57437656708587e-15,1.787188283542935e-15,2.361254823105211e-15
265,3,40,16425,7.826990703256953e-15,2.1154028927721494e-17,5.307212468759658e-15,2.653606234379829e-15,3.76934256165419e-15
266,3,40,17082,1.0403447322706201e-14,1.6779753746300325e-17,2.968469341329457e-15,1.4842346706647285e-15,11.608231707317076
267,3,40,17739,0.5466081666101212,0.0015183560183614478,0.21341463414634188,0.09081473793461359,0.04268292682926881
268,3,40,18396,9.415958238166116e-15,2.0924351640369146e-17,4.976956520291045e-16,2.4884782601455227e-16,1.7330310628295126e-15
269,3,40,19053,1.1343744095334756e-14,1.400462233991945e-17,3.962184743645513e-15,1.9810923718227566e-15,3.4660621256590252e-15
270,3,50,0,1.5604739443028453e-14,3.250987383964261e-17,7.0144996693622296e-15,3.5072498346811148e-15,7.14875313417174e-15
271,3,50,657,2.443032166354523e-14,3.016089094264843e-17,2.162388613918925e-15,1.0811943069594628e-15,5.9572942784764495e-15
272,3,50,1314,1.0614726839510314e-14,1.2788827517482306e-17,1.2518571823214361e-15,6.259285911607181e-16,1.8196826159709883e-15
273,3,50,1971,1.922024426905222e-15,1.922024426905222e-17,2.441998315805222e-16,1.220999157902611e-16,2.599546594244269e-16
274,3,50,2628,0.14304689502161488,0.00025095946495020153,0.041550437100974176,0.02081471873204116,0.02130300985666999
275,3,50,3285,0.14367596623744308,0.00035042918594498313,0.06511099092193981,0.03254113366374476,0.026793454016303113
276,3,50,3942,1.2003038698895942e-14,1.6442518765610878e-17,2.390355948987436e-15,1.195177974493718e-15,3.726016785083452e-15
277,3,50,4599,2.2453837018975182,0.003351318958055997,0.718521626759431,0.32425897762872835,0.46158780523895926
278,3,50,5256,8.613443336467826e-15,1.757845578870985e-17,4.1929120837687034e-15,2.0964560418843517e-15,3.4227363490882874e-15
279,3,50,5913,0.6344412685745153,0.0008347911428612044,0.5031446540880534,0.17969451931716235,17.000766988801963
280,3,50,6570,0.24135805697238968,0.0004388328308588903,0.1095301963245986,0.05440628972888475,0.05352456507706471
