dim,fs,window,rmse,nrmse,mape,smape,mae
3,50,13432,0.1176753744641623,0.026296173064617276,18.175137119056554,4.83806899870034,0.06924670383833272
3,50,15111,0.07587947626462463,0.012523225605225962,7.373729319975604,4.088156047222667,0.06445564426407772
3,50,16790,0.02012667312305964,0.0033878345115634693,0.847220590514398,0.41120798927768415,0.005713069428554732
3,50,18469,0.041729733031472885,0.015911386661031538,7.431131445357843,3.2306510830742368,0.02279272145628211
3,50,20148,0.05285335940500539,0.014573201738472569,8.608180595699338,4.186841216697109,0.032238117313882826
3,50,21827,0.04001971746159717,0.013078695216204025,7.150725153140278,3.189164374145146,0.01991502570664734
3,50,23506,0.05909219322852672,0.024248588340138284,10.470439107530764,3.5917665177625473,0.022698213200233963
3,50,25185,0.08030813225950822,0.013965133986474467,8.011638955654732,3.296034763159386,0.05374530798504906
3,50,26864,0.05527985427626977,0.005169546317612468,4.640198491031936,2.306595623460908,0.026460429304180685
3,50,28543,0.08526689378924264,0.007654520547640368,847.5824443489914,7.156223902649568,0.04472351827799595
3,50,30222,0.6578474285326718,0.0758187184066838,51.68328549091089,12.125877155314429,0.2937471782139928
3,50,31901,0.497840986587973,0.04472281742430549,73.85750436467303,14.655004621292184,0.2093738323025088
3,50,33580,0.28876242118616335,0.04365245141632657,29.493502809483168,8.974215526100158,0.11871622924183688
3,50,35259,0.06098962996622488,0.008744158334345279,10.212707833516406,4.547126135794011,0.040524487955552316
3,50,36938,0.010858151467807291,0.0023563952446982476,4.879351786223897,0.682604635658079,0.06744408456962799
3,50,38617,0.07384190427547987,0.02599822936818625,8.429858532782243,2.964261730414126,0.03095177086962542
3,50,40296,0.04083887005905856,0.006964277258730495,2.668200489212362,1.2859008138538075,0.01605552458190369
3,50,41975,0.06996068295646708,0.01310693770663224,4.686624370914599,2.2645150150678517,0.029614049067747002
3,50,43654,0.17687430271462254,0.08011337200589841,11.20439122665418,4.667976359558916,0.0762909336736138
3,50,45333,0.06028430090331835,0.01607317042920781,5.700837408269558,2.4054846830494805,0.024498717832683543
3,50,47012,0.1041932351620635,0.03585410875328851,8.367173897446586,3.991845157375848,0.05868827417353774
3,50,48691,0.11686033087471306,0.0332208217204846,5.216557033664995,2.6635136569759283,0.05177275806799934
4,10,0,0.3020655531629368,0.07502466413165261,34.68633387692506,13.383918867677846,0.24819068283613305
4,10,1679,0.43140789990254963,0.09178305637992247,613.6701564282047,20.226025976368458,0.35735940661844756
4,10,3358,0.3422580443454555,0.12403050508364268,140.2242390595869,22.42700760222296,0.27835873524036725
4,10,5037,0.3770869659119529,0.07895758825846706,40.92653201875535,14.155360830264796,0.31155544100791677
4,10,6716,0.3879549746516894,0.07613553723340782,224.66732581122946,23.029325965493307,0.32118698459271183
4,10,8395,0.3031635635959723,0.11975649361879212,236.2179128949065,27.08542646954485,0.26856575082195855
4,10,10074,0.1985818131177722,0.03923314109714354,143.2318103794597,14.539788420683971,0.15682797173772364
4,10,11753,0.24182652240232969,0.04304635355331293,43.70048419355903,17.145251065740666,0.22914248899780607
4,10,13432,0.38849230229779963,0.08681392230118429,1659.0300295703867,28.649067146073392,0.33332134901028004
4,10,15111,0.17077815640686947,0.028185399879003394,48.00556916664713,14.108832850545786,0.15790623251549732
4,10,16790,0.194672887787205,0.032768432402053946,31.553991692336318,11.86358916477179,0.13924807889429605
4,10,18469,0.29273335195875166,0.1116181008894207,279.6225485867613,23.781743372731338,0.23531058531721713
4,10,20148,0.07917588848557892,0.021831085265204084,27.449223717199445,9.863960792293016,0.05810350860604812
4,10,21827,0.23016520882624797,0.07521943698131024,271.94496397428077,23.716596932514502,0.1881113476093794
4,10,23506,0.2150420198898094,0.0882428816946083,324.248466555328,22.34063484230523,0.1738500980293754
4,10,25185,0.18353253518481408,0.03191527897138724,123.7133652795254,16.483589314608675,0.16407683792123823
4,10,26864,0.25101158931966194,0.023473579195062117,90.47297199869338,16.29564893769291,0.19508697825835733
4,10,28543,0.4907904781196607,0.044058902962255446,3822.6354012653755,26.989263367768718,0.4195197922404377
4,10,30222,0.6884488322124073,0.0793456140177501,103.85479057982974,26.81051999927352,0.560897957601041
4,10,31901,2.01999440364774,0.18146324498433572,1600.0847669162952,58.56591254757435,1.8125729911928168
4,10,33580,0.5135046997854449,0.07762692550977125,167.2746498770098,31.896429211912984,0.4509929552634035
4,10,35259,0.41107511886665143,0.058936345878313874,100.18604876963796,23.39015901882658,0.33690501750956503
4,10,36938,0.16256994106163616,0.03528031794217301,714.1652241659701,14.437713044929628,0.1960769246103711
4,10,38617,0.2042370652700979,0.07190770769627101,615.6698914115938,18.558513913408287,0.16833123475655787
4,10,40296,0.21277696626084455,0.036284984995156,26.929105048665054,13.598283670854569,0.16918122574938238
4,10,41975,0.27362718045373685,0.05126328471207447,67.27048683931321,21.772565522417445,0.23555318759844843
4,10,43654,0.2964118847462917,0.13425667394976523,238.48807921187057,22.328217278551925,0.24191891552008793
4,10,45333,0.2135843339796192,0.0569464578608772,38.8578673575965,11.586883763514145,0.17004158533081595
4,10,47012,0.33066594731276483,0.11378601324280295,89.56547871571719,20.8436057089614,0.2792555676614991
4,10,48691,0.32020523412645563,0.0910273051364671,112.34019314390606,19.200105241189032,0.2609097314474801
4,20,0,0.2724341853675326,0.06766505826685373,27.438232832454325,11.223662224729921,0.198482487722782
4,20,1679,0.34520809749616577,0.07344384347726012,37.60402551323973,13.67840713667421,0.26780480281836855
4,20,3358,0.1753742888815021,0.06355368993665608,27.47244727502159,10.821920708210405,0.1284479406453232
4,20,5037,0.32123132865076026,0.06726207288015697,23.560840151900006,11.463907982918595,0.24488664141053482
4,20,6716,0.2513430059517905,0.04932565900251657,35.73072036795441,13.46301623079788,0.1870358594998983
4,20,8395,0.0582153741414009,0.02299639507857037,7.502435209949282,3.541998329472238,0.03505107275944545
4,20,10074,0.15694695634178585,0.031007482438850993,27.116285416205983,9.06158887277964,0.10183340722313948
4,20,11753,0.07007134519393257,0.012473056591187196,5.687328671284628,2.8373489417392035,0.05074009674948217
4,20,13432,0.14670213725831543,0.032782600504651496,32.32315951910829,10.729700142604594,0.1122045841824685
4,20,15111,0.14376189138967743,0.02372660814141992,31.60450711693759,12.078044924570253,0.13019939311638629
4,20,16790,0.06352969156194924,0.010693674024842281,3.8096350905704277,1.8612646208826573,0.02606149063856925
4,20,18469,0.12358529274175549,0.04712259666142034,49.06504483140711,11.318317695397544,0.084643293324169
4,20,20148,0.026575645886261854,0.007327675159926063,5.149818737972834,2.4952630994404035,0.014064100093648174
4,20,21827,0.08944863769795733,0.02923237704211299,48.741408588387685,11.508762024044108,0.0649125880947112
4,20,23506,0.17777676757633962,0.07295101802581341,216.6332272427625,18.95946808273369,0.12692253238014867
4,20,25185,0.0829482145625785,0.01442422949847763,23.414802525671526,8.274932803446374,0.07982028886629679
4,20,26864,0.0894997059705066,0.008369647161422506,26.204345379185074,6.7550858453763105,0.06529422200153702
4,20,28543,0.10803432448270893,0.009698382570934833,894.3667574199342,10.267772699079174,0.07226069735926685
4,20,30222,0.7295999200212091,0.08408838962707865,81.26157661995278,23.000246622018985,0.50235300406404
4,20,31901,1.090265993934253,0.09794245211675488,782.2983601036376,45.183690081974085,0.9313460301173547
4,20,33580,0.29610731216064196,0.04476278459300727,85.89384363438764,19.89647586337033,0.2226255865006929
4,20,35259,0.21055573010153664,0.030187634245872577,46.32041868102409,13.064402221498565,0.1457279787823034
4,20,36938,0.04658909289987364,0.010110589936929357,26.514153589421536,4.457751618801802,0.09729015020567001
4,20,38617,0.1638017234252595,0.05767124803047922,36.13981833230047,12.325575216285268,0.12255300301928579
4,20,40296,0.13644610476671146,0.023268236929547232,18.297056392986782,7.990739085469091,0.09334877987625466
4,20,41975,0.0740898108598903,0.013880518236807473,6.192959148217668,2.9405365499792233,0.03927013141583113
4,20,43654,0.16546219403760307,0.0749443763192332,111.4632589758287,15.031324648911104,0.13367755104077664
4,20,45333,0.2743908114157808,0.07315885247085445,49.942851989698774,15.178971710276205,0.19732873437274384
4,20,47012,0.23665821715049667,0.08143685568334004,56.589831952812396,13.507065061452858,0.17264426187271764
4,20,48691,0.10748661193654423,0.030556079601649643,10.789527621123751,4.658173263968143,0.0652009246611796
4,30,0,0.08728520575288208,0.02167921226602038,3.875100958984324,1.9854365133801206,0.04025596466121954
4,30,1679,0.18863425690528593,0.040132386636020236,14.726574477850127,5.201514623986495,0.11086641745492008
4,30,3358,0.11204325408963212,0.04060322796072947,15.14824657829707,6.230142373327756,0.07007045900354301
4,30,5037,0.13119456084770034,0.02747060241690198,7.501081243764826,3.4188145558200045,0.07367172347096096
4,30,6716,0.07212840170698512,0.014155082348612047,7.119003468281407,2.8303090156250477,0.03647514287438992
4,30,8395,0.07050705033171813,0.027851886364494614,4.694246428872368,2.580535416323586,0.029707522123247745
4,30,10074,0.09164389271884915,0.01810577573686336,7.654762719057051,3.2012656894030456,0.042076313395409695
4,30,11753,0.12127201481909967,0.021587036749180322,10.902643662477338,4.332059228458373,0.06612440431929177
4,30,13432,0.1311129164681385,0.029298975747070057,28.663948679865587,8.765420655788308,0.0794036063338744
4,30,15111,0.049248814809147834,0.00812807426996548,14.566697341118843,4.736193517879081,0.055487870197947715
4,30,16790,0.0021913277725596173,0.0003688565819414673,0.07878100990907595,0.039458563526286974,0.0005838940575946579
4,30,18469,0.04304257127098164,0.016411966830965935,3.2628676551769216,1.5128880860904184,0.017182391034378842
4,30,20148,0.035366871168367356,0.009751670550318427,12.3905645485138,4.787576978939228,0.021734563205973095
4,30,21827,0.07892276394068953,0.02579245533632762,45.270926989998195,10.204147956798867,0.05474364936364628
4,30,23506,0.3109675232852906,0.12760608546269347,127.82068370855919,14.789491986600034,0.1267478173516601
4,30,25185,0.014373404258792693,0.0024994544222143493,1.897369018826101,0.9390662255207125,0.03172658074525298
4,30,26864,0.064699805387342,0.006050461692949072,8.027636427775638,3.810383962463247,0.03675973524625159
4,30,28543,0.1601074600841092,0.0143730560429884,1497.312993973782,9.435393859654605,0.08269953484433892
4,30,30222,0.09202302942632051,0.010605906251798412,8.276415461217827,3.15588751629584,0.04105162912781747
4,30,31901,0.21225885309766293,0.01906796384692965,39.82591694307201,10.17197569659015,0.11030612583459382
4,30,33580,0.44936588781929787,0.06793100883975513,74.81953677163273,12.144983719907646,0.1667805216608518
4,30,35259,0.2945836008703584,0.04223481352712704,51.36051562463416,11.600357879676446,0.14340108366656243
4,30,36938,0.04218183495743257,0.009154143373394366,8.268348813825384,2.6975795237864997,0.08346306641733507
4,30,38617,0.05532506920123769,0.019478829169119596,14.832740686949283,5.251679961248441,0.033905549233044355
4,30,40296,0.03400770639466377,0.005799354779489221,4.296089393901907,2.1573220271769675,0.020850665876741746
4,30,41975,0.035235757753490526,0.006601320376022616,2.8315975187215314,1.359332901529957,0.015103444933765475
4,30,43654,0.10612420195793522,0.04806785123558982,18.37961386550205,7.662167614048562,0.07075407609700633
4,30,45333,0.09341392747779466,0.0249062849583382,10.370938264617308,4.27297311544075,0.04890011929586677
4,30,47012,0.20460948939517282,0.07040851426984399,27.461221868797526,10.630855757007183,0.137684813399637
4,30,48691,0.19887618706081506,0.05653612569247576,29.527170316495877,10.59983624851286,0.1314136522204397
4,40,0,0.033250297659901666,0.008258447175093785,0.8198429499964685,0.38884288333272143,0.007426230602618948
4,40,1679,0.07618229325285591,0.016207964013542946,7.220162082864421,1.7235560919340747,0.0321172916453828
4,40,3358,0.09244278852583458,0.03350023744256188,12.02645773528558,5.197868184099286,0.056319632254767035
4,40,5037,0.10247852668624262,0.02145780163962488,3.993545529067282,2.0938011162640806,0.04511895878462698
4,40,6716,0.07407368715499482,0.014536841476174516,5.022719903314366,1.9524602890388634,0.028015720186755914
4,40,8395,0.0157497846250759,0.0062215226644581866,0.5648473475840795,0.2900149012938362,0.0041809905311534536
4,40,10074,0.0192878342410601,0.0038106325567137445,1.72020033318341,0.8336995172492516,0.007386423693981024
4,40,11753,0.0438422064059841,0.007804136199624444,3.6892194993003358,1.707112348985482,0.03255969332174048
4,40,13432,0.045680970931707046,0.010208038197029508,10.472351331419093,1.325688802763085,0.01634844317054881
4,40,15111,0.029664915922995697,0.004895927765343978,3.7969790700153667,1.8621381834644453,0.041400506476719404
4,40,16790,0.001395885148162394,0.00023496321772649437,0.04641690785592539,0.02311042652777845,0.00026708879659263627
4,40,18469,0.04577264516558676,0.017452933503757446,4.771073879400924,2.1936733037447675,0.022292105129108414
4,40,20148,0.00019890549943169493,5.484400618506787e-05,0.05296322289196107,0.0264826032887251,0.00011907845723229154
4,40,21827,0.05195690883171697,0.016979844388911525,14.816494608081227,5.271306907575574,0.02811524817189771
4,40,23506,0.014583868513846816,0.005984516814790639,1.7594764739640671,0.9029296635774764,0.006487157433870072
4,40,25185,0.002773154742823557,0.0004822360632621101,0.1589534055809354,0.08007652373989202,0.025143566492065325
4,40,26864,0.08614519225143312,0.008055946731657425,5.51390709568121,2.7006064532696996,0.02847297793313137
4,40,28543,0.02486239828993697,0.0022319300037402204,3.6547627416674215,1.2795129740624502,0.010222188095484676
4,40,30222,0.7462820707368225,0.08601105320022072,41.129068560385555,10.07891587083855,0.270443233074086
4,40,31901,0.14891882839156764,0.013377905300331608,24.070795488583766,4.78130646953397,0.0508137719838479
4,40,33580,0.07631907247962758,0.011537216615205764,7.447924710680169,3.5573814973701405,0.03212044145238416
4,40,35259,0.10132424579510402,0.01452698186283732,8.617229669816465,3.871425422787686,0.041888081995657495
4,40,36938,0.009017573137856746,0.001956959849359638,4.546586254261873,0.5479718839920206,0.06664115510456746
4,40,38617,0.012574983408166285,0.004427395340821456,3.475422491024848,0.7891570439702696,0.004914905563049966
4,40,40296,0.03957364784594513,0.006748518148028261,3.4740791808307336,1.6235460003037012,0.017489177875634827
4,40,41975,0.03127049356669741,0.005858439253507318,2.3575469026548976,1.109712331494739,0.013610691896914176
4,40,43654,0.009459602802331692,0.004284628500014354,0.8974473796937723,0.438459508554144,0.00361448349656398
4,40,45333,0.10891636860209525,0.029039589558805545,12.084505750366697,4.897030726524266,0.059004963777558914
4,40,47012,0.11897059387227392,0.0409391704221976,11.386053509038426,4.136136345996444,0.05393260971633446
4,40,48691,0.138675814242734,0.03942248380966872,8.544434280864866,3.434254415250735,0.05505848411308596
4,50,0,0.023311721792759435,0.005789981941068606,1.3029726161464048,0.6127745754700102,0.008548933592299727
4,50,1679,0.03838406803296277,0.008166301732434688,5.5447862484688075,0.8260674263008423,0.013805357281526145
4,50,3358,0.08315400827288691,0.03013408688622547,6.999173391948517,3.0669615269882504,0.03740933699594058
4,50,5037,0.04589464539837853,0.009609800502835828,1.3883676641159965,0.7479176825398028,0.013633679871861393
4,50,6716,0.03608016025678488,0.007080673181427922,2.3597668972802968,0.7547275122415393,0.010511787793623807
4,50,8395,0.012094830137918587,0.004777732624103728,0.16149954790269166,0.07797550498357912,0.0010476939007513211
4,50,10074,0.030495440992061168,0.00602488173754153,1.188722624184857,0.5310720229025414,0.006364140272121403
4,50,11753,0.007032534505488093,0.0012518269861047995,0.2914834147544986,0.14590373974577986,0.014438273629011737
4,50,13432,0.0334556399421955,0.007476120657473855,9.592673694584978,0.8990419980514528,0.009115820294912915
4,50,15111,0.005125613771556303,0.0008459364875239397,0.2542129798474423,0.12715192561462238,0.02627482158663065
4,50,16790,0.00016173188798384225,2.7223618547479218e-05,0.023537047393190916,0.011769094016676014,0.00011924426756018002
4,50,18469,0.015803121120556915,0.006025669285031128,0.7689233136586597,0.3697043473152017,0.004178862774572855
4,50,20148,0.009381456890052193,0.0025867393368862457,1.0442582067910033,0.5337093987434874,0.003278137051126211
4,50,21827,0.005366999768113612,0.0017539692592770796,0.569557351417646,0.2785101742889537,0.0015315852001406853
4,50,23506,0.028672385315250275,0.01176576515869936,1.30239264748463,0.5990944675498074,0.005044138093176407
4,50,25185,0.007034532723676917,0.0012232658045257456,0.3745020745763367,0.1849472072193643,0.02610443464616886
4,50,26864,0.14437154236258581,0.013501037312048788,12.374679285811382,4.86211038986242,0.062476323949772705
4,50,28543,0.058224511239381715,0.005226890506411205,7.2683708797272235,2.005232205677326,0.014294523235830683
4,50,30222,0.015162297536369652,0.0017474963303763563,0.6252667301367252,0.2543737113021616,0.0022048860760143616
4,50,31901,0.06246307244395628,0.005611278821814288,15.406991288984734,1.6435582346822593,0.01255694578287799
4,50,33580,0.1585098447459808,0.023962062890179662,11.435860346792156,3.981201787788972,0.04945372050321354
4,50,35259,0.19017586655299407,0.027265748118681855,14.155932339533864,4.842867059385816,0.0673691124693245
4,50,36938,0.004469708508102331,0.0009699993507096064,4.38064531745045,0.44816552515396324,0.06557374026582671
4,50,38617,0.0193651760132717,0.006818083751877408,3.3903357397583203,0.7791983298260348,0.00479959574899812
4,50,40296,0.007275622804321781,0.0012407163657065987,0.4388377282795411,0.2212784403895306,0.002246821313433533
4,50,41975,0.04614097062083199,0.00864438141673243,2.194817761043578,0.9123316207072723,0.012369693533490593
4,50,43654,0.0509225854380167,0.023064854351851027,4.613144630283581,2.153337789660504,0.021790204576661275
4,50,45333,0.01340490203443226,0.0035740528090689736,0.5263450433308724,0.23714613788307337,0.0024995207780220594
4,50,47012,0.06036170213785421,0.020771166473696537,5.079321832572683,2.418082505324456,0.03019142748771869
4,50,48691,0.030847188093067208,0.008769177089843297,2.2185160309526006,1.0037842905668242,0.010999416114927696
5,10,0,0.3524862105189923,0.08754775007715508,33.010137003900105,12.295381665643815,0.24741189078453285
5,10,1679,0.39503868612379084,0.08404541968040143,298.37049296672524,19.980837048068967,0.3391675610042857
5,10,3358,0.24785883068522047,0.08982128095227387,60.72868087555497,15.883719144633707,0.1838477845976876
5,10,5037,0.2551612930258021,0.05342778227697614,36.20364262048934,10.408088594296604,0.21449541672498348
5,10,6716,0.3322570067489956,0.06520490098396174,258.38226181470407,21.538679173534927,0.27847922863801605
5,10,8395,0.1898447715917071,0.07499299687604466,80.25619729364139,15.5236368054463,0.14083732070003951
5,10,10074,0.2314854459018663,0.045733801189623224,183.37245986084355,15.300507356135057,0.17779614386419415
5,10,11753,0.19507305236100259,0.03472399758817665,31.96404119311745,13.564014366672254,0.182733333921891
5,10,13432,0.39663843016304234,0.0886342860699536,1531.5802723100799,29.651119511900927,0.34698016647539304
5,10,15111,0.17580873048893186,0.02901565091992736,51.164829774894415,13.134944570981311,0.1498768382169379
5,10,16790,0.1514459818133072,0.025492237126705945,29.91646777946842,10.82685622874269,0.11358924714818998
5,10,18469,0.23188813173076975,0.08841805250203069,178.99256683626612,21.280925394015977,0.18890118965505323
5,10,20148,0.10740390240728545,0.02961436614249271,104.34222454105704,16.686323284509466,0.08347740715527639
5,10,21827,0.22591074116421123,0.07382905020728144,249.40946810922648,22.970697666550084,0.1806669193795115
5,10,23506,0.1990384704111688,0.08167579622888804,290.6388885754267,20.13413150221312,0.1438312040209104
5,10,25185,0.1412795466228251,0.024567721133902022,122.04794850135731,13.615971448491196,0.12782477184792868
5,10,26864,0.30147304686605314,0.028192528719360812,107.1442580508224,18.6179466733981,0.23927297653712182
5,10,28543,0.44229698686930735,0.03970557884422034,4794.212877394682,24.615018635933232,0.34143508759576363
5,10,30222,0.8919824794855508,0.10280342447588031,152.11300264526105,33.35775262330301,0.7473412818742247
5,10,31901,1.7446190415395229,0.1567253017966437,1873.394262098912,54.84814939832614,1.5975496056372387
5,10,33580,0.4585833828318418,0.069324425100647,157.08261302074814,30.090064074931405,0.3945682626614702
5,10,35259,0.35747028213269494,0.05125095444131026,90.93395002017535,21.65830958584126,0.29603967398447534
5,10,36938,0.11895934524167369,0.025816110253295645,863.1423677868094,11.392465181037197,0.15237889341912467
5,10,38617,0.20838053978166354,0.07336654061492162,617.0000196000829,18.524837723107915,0.1668228519955169
5,10,40296,0.18893551182989793,0.032219287323589994,22.23071761213743,11.866612056881271,0.14861267543842382
5,10,41975,0.18435765461726006,0.03453888945470741,38.95264362808119,14.379757022227334,0.14745178217526597
5,10,43654,0.24205643186398124,0.10963693806684537,126.88169272782115,19.650933321046686,0.19755454762622868
5,10,45333,0.25071426319787865,0.06684614436975163,46.6264494822589,14.590296457201903,0.21209783259764103
5,10,47012,0.3267392010733517,0.11243477401411887,85.05577180518654,20.495242485899265,0.2757908748223952
5,10,48691,0.3625958782229782,0.10307803286936124,130.52126901013193,21.59864075163248,0.29485535588370315
5,20,0,0.13087029316100673,0.03250453315979151,9.728673210031431,4.375500540246473,0.07301489884127876
5,20,1679,0.17799409510953462,0.03786866691690628,19.699940527842614,6.890874923152938,0.12372912079877879
5,20,3358,0.14211364900722515,0.051500404320240174,25.86133873977467,8.725754622288497,0.08847376953630708
5,20,5037,0.15738236308600118,0.03295402108008833,9.43201746474876,4.652767294472662,0.1054293393028087
5,20,6716,0.14976303999082458,0.029390754732934878,15.922941929478554,6.647752813647098,0.10427979293606943
5,20,8395,0.050124343173374566,0.019800254068091865,6.840401941921931,2.9471991810762708,0.025600240889832544
5,20,10074,0.13754802470657257,0.02717490074353334,16.30298152217797,6.617290999428832,0.0753722344719133
5,20,11753,0.02857581004374525,0.005086639835844236,2.8884602081661934,1.3770901574631063,0.02712482976912272
5,20,13432,0.10997844061139958,0.024576187846122814,30.922519287495128,8.357717031893833,0.07820175060842362
5,20,15111,0.0356068907979994,0.005876597316102952,6.015677062740956,2.9039749939952597,0.04631957162532564
5,20,16790,0.012744082772620197,0.0021451554944685643,0.8517008296331171,0.4206894357838344,0.005183173501642955
5,20,18469,0.02007762316492996,0.007655520469559273,1.1483417324852374,0.54960772244783,0.006357614012045001
5,20,20148,0.006730037695226362,0.001855666283925377,1.5706898855791924,0.5487854183455658,0.001975051769196154
5,20,21827,0.035956259583029775,0.011750731640032765,14.78997946525066,5.1383249883851505,0.0234433049651563
5,20,23506,0.08930565147804093,0.036646735563936814,103.45492079835003,11.077340729136834,0.05557114946077548
5,20,25185,0.015019881630604172,0.0026118732129714,2.090930594513588,1.0681547869561137,0.0327369350590543
5,20,26864,0.25531788883496176,0.023876286747267276,24.20886632978988,8.714132169923625,0.11860136838713391
5,20,28543,0.057561905683684654,0.005167407539275094,571.4359120002002,5.460424532477412,0.026923815941824764
5,20,30222,0.22154015567271299,0.02553310988261788,33.51802569207201,10.888103697606354,0.14105815955078901
5,20,31901,1.0235702277673462,0.09195093544051663,505.01589720083933,36.57130171409555,0.7594288979603336
5,20,33580,0.5953159623848251,0.08999440099795263,99.36437317417351,18.86150226144079,0.3127973243738001
5,20,35259,0.4128339193871959,0.05918850727425424,75.75508801054286,20.169391854589243,0.28355516207452464
5,20,36938,0.0232905664134388,0.005054431235894225,7.5141135241969454,1.9799548402891287,0.07796921482674181
5,20,38617,0.03405444823285616,0.011989877087430593,6.99024638269927,2.4949383074266964,0.0199221082267282
5,20,40296,0.05881207054803955,0.010029258029525591,6.022636012764703,2.9617718331151384,0.03112555662673528
5,20,41975,0.04586204216395087,0.008592124952752186,5.635250234063348,2.749332538686341,0.02910182395561704
5,20,43654,0.07556475519943905,0.034226268321151845,18.678820516685086,6.979195750428743,0.05311876899043981
5,20,45333,0.11020671991414539,0.02938362666699721,18.115060447144064,6.1202655124958305,0.06259900382414486
5,20,47012,0.1732417630847862,0.05961451340475253,28.712320304202137,10.436110931603558,0.12410472449229289
5,20,48691,0.21003970566451677,0.05970966848951346,43.31464505581307,12.93909703686939,0.14790300155246253
5,30,0,0.0755860612934975,0.018773470864849883,5.126812542323615,2.4103741578781337,0.038709782141793506
5,30,1679,0.05041834656834174,0.010726623102427873,7.201677243963639,1.6380992397560659,0.02517933274605744
5,30,3358,0.06540254786634989,0.023701155253002027,9.391559791378526,3.9350132852940325,0.03787315385500026
5,30,5037,0.05538548770608488,0.011597071575294193,2.5278049901001363,1.2016665515263436,0.024498065033791663
5,30,6716,0.03537328034567215,0.006941949140473453,2.3600160692643755,0.7266200401754721,0.010236561187148604
5,30,8395,0.014537991805157796,0.0057428369761634585,1.1474914311675997,0.5416875204489698,0.004744193560964834
5,30,10074,0.01677959681838876,0.00331508852292834,0.6731519969574561,0.3260904211695901,0.00476784388169619
5,30,11753,0.009332045469073574,0.0016611516580013605,0.4189485340419466,0.20778446308340556,0.015238458360736487
5,30,13432,0.04941672610643923,0.011042843822667984,14.838743263032919,3.2707493070059455,0.029075692701210534
5,30,15111,0.008143526627682206,0.0013440158815141204,0.31014317131242264,0.15721324028689299,0.026635326681758182
5,30,16790,0.011180831252916437,0.0018820202303180956,0.5871270372282338,0.2811417618495772,0.003009799944327012
5,30,18469,0.006385112628154669,0.002434618880120315,0.44697147470189175,0.21860075839240609,0.0016971416996700702
5,30,20148,0.005585153157377016,0.0015399884627771462,0.4733762655334354,0.23614700913660555,0.0016068029960318356
5,30,21827,0.011800292257548351,0.003856409682219872,3.0384657838391345,1.5011422739250817,0.007189602988001724
5,30,23506,0.0270402018937227,0.011095995740408177,14.122211371875354,2.711304744127024,0.009219852531548372
5,30,25185,0.005467651882805263,0.000950794010350484,0.42325702660457093,0.20978422780854547,0.026109939740905586
5,30,26864,0.03804657432993001,0.003557960323884029,5.248040726498634,2.152299604654069,0.017673205356194054
5,30,28543,0.05093860375879906,0.00457282506506681,81.38159767756503,2.6180055849232926,0.014956749147453355
5,30,30222,0.6206345253905561,0.07152982936941801,55.336519435906325,15.205372505611336,0.32518908160307963
5,30,31901,0.051266820354178316,0.004605479878903919,15.92040942736804,1.9699454233587994,0.015847570571626515
5,30,33580,0.0346118246196743,0.005232297839983431,3.4626152796402665,1.8162501936702817,0.01524526725253508
5,30,35259,0.08292858594200841,0.011889573462273068,10.03539447501483,4.419063638023609,0.046667139578643116
5,30,36938,0.005988493178302447,0.0012996002947736945,4.4710895117679925,0.5011865896051518,0.06659879404002922
5,30,38617,0.024917523702745945,0.008772952199261207,3.395826245631489,0.7297744590355598,0.005464948519923075
5,30,40296,0.02398867943501625,0.004090804040725479,2.276468347767885,1.1124392467772586,0.012317532157678479
5,30,41975,0.006936747058857091,0.0012995801033514611,0.3041983493037384,0.15197527095292995,0.0023881955687687787
5,30,43654,0.01724409228474254,0.007810531880035574,2.2903113937990787,1.073834304731628,0.008846898963166686
5,30,45333,0.023038966907024543,0.006142714372741453,2.079888709656115,0.9846702434504466,0.010016671396374039
5,30,47012,0.07892858662753921,0.027160248208873247,8.777584254989018,3.745825183372716,0.041290947940615705
5,30,48691,0.028065533911441252,0.007978413988591181,1.9438480641511207,0.9267169186606109,0.012512868249302735
5,40,0,0.0445857137701476,0.011073848592298721,1.739698698981947,0.8735900793462761,0.015780890559609972
5,40,1679,0.017428310296475163,0.0037079144515190865,5.118890445560474,0.6015084302338402,0.006604601534466852
5,40,3358,0.008673751469140727,0.0031432709718917573,0.41600289961691866,0.1976642132215396,0.0020264652128662354
5,40,5037,0.04248255908725894,0.008895349645580164,1.6062349074191198,0.8261431268194284,0.01584141755417359
5,40,6716,0.000449067272737629,8.812872703724662e-05,1.3365948379379053,0.23383242036155155,0.00015502410296798356
5,40,8395,0.008305955868497741,0.0032810412279272133,0.2640261775025899,0.12769248642534697,0.001229713394477851
5,40,10074,0.027942444445407447,0.005520494794131043,0.9139020104819071,0.41836077893502377,0.006240716917805192
5,40,11753,0.0030892874608992598,0.0005499089138305568,0.12281550906110394,0.06190509085086644,0.012997679976940252
5,40,13432,0.006254649788351939,0.001397687103542333,8.836242967699866,0.5063996861324976,0.0011956090620227596
5,40,15111,0.007626878445177864,0.0012587477422683012,0.3878447308129429,0.1928171813810135,0.02669649186490384
5,40,16790,0.0019364677423172095,0.00032595711212873944,0.07730958934841434,0.03907703919320907,0.0003820153325254935
5,40,18469,0.02079091234956552,0.007927494891473463,1.4574406461026832,0.7084064094982335,0.00787055260182172
5,40,20148,0.007097739219349482,0.0019570522421863876,0.30443502749026663,0.15698763832340812,0.001330575449169497
