window,rmse,mape,mae,r2,smape,nrmse,variable
20178,34.352,34.832,23.5,0.857,12.462,0.087,PM2.5(t)
20178,42.136,93.025,34.722,0.788,20.785,0.106,PM10(t)
20178,4.078,48.799,3.069,0.501,18.59,0.157,SO2(t)
20178,24.476,43.583,18.45,-0.002,14.364,0.204,NO2(t)
20178,884.112,21.366,468.755,0.65,10.523,0.13,CO(t)
20178,17.128,192.815,13.508,-0.011,43.935,0.231,O3(t)
20178,3.138,192.619,2.489,-0.477,21.421,0.262,TEMP(t)
20178,1.81,0.1,1.026,0.863,0.05,0.097,PRES(t)
20178,1.607,inf,1.247,0.649,27.446,0.135,DEWP(t)
20178,0.201,inf,0.079,-0.05,95.167,0.112,RAIN(t)
20178,1.007,49.428,0.712,-0.673,28.351,0.229,WSPM(t)
21240,81.257,33.198,52.24,0.685,16.004,0.129,PM2.5(t)
21240,98.299,36.721,63.777,0.622,18.536,0.154,PM10(t)
21240,16.258,31.792,11.435,0.196,19.332,0.189,SO2(t)
21240,22.98,15.762,15.939,0.696,8.253,0.114,NO2(t)
21240,1507.628,24.802,992.727,0.698,13.096,0.157,CO(t)
21240,7.514,44.246,5.593,0.723,19.156,0.103,O3(t)
21240,1.811,80.176,1.318,0.727,28.559,0.108,TEMP(t)
21240,1.952,0.117,1.192,0.889,0.058,0.08,PRES(t)
21240,1.464,20.236,1.073,0.79,9.768,0.09,DEWP(t)
21240,0.017,inf,0.013,0.0,100.0,inf,RAIN(t)
21240,0.773,60.712,0.599,-0.044,25.558,0.161,WSPM(t)
22302,86.177,98.258,34.609,0.29,31.164,0.121,PM2.5(t)
22302,101.797,60.578,37.59,0.263,22.057,0.116,PM10(t)
22302,27.73,91.99,13.033,0.341,30.42,0.122,SO2(t)
22302,20.018,81.398,14.725,0.487,25.411,0.2,NO2(t)
22302,945.983,50.452,532.485,0.539,19.347,0.148,CO(t)
22302,15.032,57.112,11.623,0.683,17.747,0.139,O3(t)
22302,4.001,inf,2.897,0.154,48.208,0.227,TEMP(t)
22302,5.186,0.318,3.228,0.012,0.159,0.241,PRES(t)
22302,6.923,281.379,4.358,-0.003,22.245,0.251,DEWP(t)
22302,0.243,inf,0.047,-0.034,99.949,0.128,RAIN(t)
22302,1.684,inf,1.396,0.196,28.299,0.208,WSPM(t)
23364,42.404,126.977,29.733,0.348,28.691,0.175,PM2.5(t)
23364,74.522,80.934,48.211,0.466,23.689,0.097,PM10(t)
23364,8.212,45.606,5.73,0.716,21.271,0.108,SO2(t)
23364,17.127,54.938,13.186,0.418,18.952,0.168,NO2(t)
23364,726.014,97.581,524.118,-0.74,27.734,0.279,CO(t)
23364,16.658,55.431,13.063,0.797,14.847,0.098,O3(t)
23364,2.765,12.043,1.943,0.519,6.566,0.173,TEMP(t)
23364,3.205,0.202,2.033,0.678,0.101,0.131,PRES(t)
23364,3.194,inf,2.278,0.742,33.493,0.13,DEWP(t)
23364,0.0,,0.0,1.0,,,RAIN(t)
23364,1.095,inf,0.841,0.246,19.926,0.186,WSPM(t)
24426,19.81,48.98,13.969,0.559,14.465,0.101,PM2.5(t)
24426,35.32,67.93,27.039,-0.294,19.916,0.181,PM10(t)
24426,4.839,51.468,3.424,0.7,20.369,0.124,SO2(t)
24426,13.322,34.197,9.804,0.509,19.295,0.148,NO2(t)
24426,289.6,35.289,218.089,0.281,16.943,0.17,CO(t)
24426,26.138,107.31,19.771,0.878,20.016,0.094,O3(t)
24426,1.817,7.61,1.421,0.899,3.691,0.073,TEMP(t)
24426,2.159,0.136,1.37,0.784,0.068,0.086,PRES(t)
24426,2.981,inf,2.21,0.602,26.05,0.117,DEWP(t)
24426,0.428,inf,0.089,0.032,96.293,0.087,RAIN(t)
24426,1.324,inf,1.104,-0.273,25.057,0.255,WSPM(t)
25488,18.988,19.656,12.837,0.779,9.116,0.078,PM2.5(t)
25488,30.723,33.983,20.636,0.44,13.174,0.126,PM10(t)
25488,2.135,41.023,1.523,0.555,17.097,0.102,SO2(t)
25488,10.767,29.407,8.346,0.267,15.908,0.158,NO2(t)
25488,243.765,21.064,172.165,0.494,9.631,0.135,CO(t)
25488,55.603,74.851,43.94,0.467,21.319,0.209,O3(t)
25488,2.106,6.072,1.659,0.681,2.914,0.139,TEMP(t)
25488,1.746,0.132,1.325,0.653,0.066,0.146,PRES(t)
25488,2.594,10.815,2.016,0.079,5.873,0.195,DEWP(t)
25488,0.168,inf,0.098,-0.976,98.144,0.12,RAIN(t)
25488,0.872,47.431,0.706,-0.792,18.777,0.256,WSPM(t)
26550,17.65,76.152,12.916,0.616,18.057,0.155,PM2.5(t)
26550,18.72,66.614,14.246,0.566,18.834,0.166,PM10(t)
26550,1.237,20.678,0.713,0.66,9.818,0.112,SO2(t)
26550,15.988,43.876,12.287,0.476,16.169,0.16,NO2(t)
26550,358.685,48.762,241.564,0.384,16.05,0.163,CO(t)
26550,28.331,163.283,21.514,0.829,21.934,0.081,O3(t)
26550,1.737,4.74,1.236,0.709,2.275,0.117,TEMP(t)
26550,2.055,0.1,1.011,0.593,0.05,0.13,PRES(t)
26550,2.862,11.414,1.495,0.208,4.271,0.156,DEWP(t)
